Seasons,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,IBB,HBP,SH,SF,GIDP
5,97,1,0,0,0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
6,90,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,89,9,1,1,1,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1.0
5,296,1027,100,240,57,2,39,124.0,2.0,87,323.0,8.0,9.0,0.0,4.0,29.0
16,348,331,16,50,5,0,3,19.0,0.0,9,104.0,0.0,1.0,41.0,0.0,6.0
1,4,3,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
15,420,807,50,140,21,3,4,49.0,1.0,31,298.0,0.0,0.0,32.0,1.0,12.0
1,23,77,8,11,2,0,1,6.0,0.0,6,9.0,0.0,1.0,0.0,0.0,3.0
10,487,1730,209,429,42,29,8,176.0,25.0,27,186.0,0.0,6.0,2.0,0.0,0.0
9,192,122,9,24,0,2,1,9.0,0.0,0,26.0,0.0,0.0,9.0,0.0,0.0
6,192,13,2,2,1,1,0,1.0,0.0,1,9.0,0.0,0.0,2.0,0.0,0.0
4,85,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,615,1987,256,480,100,9,60,253.0,17.0,186,532.0,17.0,24.0,3.0,12.0,38.0
13,357,415,29,65,8,0,0,13.0,0.0,40,163.0,0.0,2.0,26.0,0.0,0.0
18,2181,7318,796,1926,293,57,46,627.0,167.0,483,667.0,106.0,36.0,132.0,51.0,174.0
2,134,241,23,58,4,4,0,24.0,3.0,32,22.0,0.0,5.0,9.0,0.0,0.0
19,580,617,65,103,17,9,1,40.0,1.0,36,213.0,0.0,0.0,29.0,0.0,2.0
9,394,16,0,1,0,0,0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
18,591,79,3,11,3,0,1,10.0,0.0,5,33.0,0.0,0.0,7.0,1.0,1.0
10,1035,3595,554,959,175,51,67,428.0,59.0,503,427.0,0.0,22.0,25.0,0.0,76.0
4,21,30,1,11,2,0,0,2.0,0.0,3,8.0,0.0,0.0,1.0,0.0,0.0
10,448,1087,113,245,50,3,34,129.0,3.0,84,355.0,7.0,6.0,2.0,10.0,26.0
3,13,20,2,5,0,0,0,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,10,1,1,0,0,0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
9,420,976,142,262,48,25,22,172.0,9.0,42,130.0,0.0,15.0,29.0,0.0,0.0
6,425,1402,133,344,52,8,29,192.0,4.0,83,142.0,0.0,2.0,35.0,0.0,40.0
1,1,3,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,31,49,5,9,2,0,0,4.0,1.0,3,9.0,0.0,1.0,1.0,0.0,0.0
6,122,235,23,50,8,1,0,25.0,1.0,17,53.0,0.0,0.0,16.0,0.0,4.0
1,8,5,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
3,40,84,8,20,2,0,3,10.0,0.0,6,16.0,0.0,0.0,0.0,0.0,3.0
22,2503,8398,2174,2873,506,136,714,2217.0,123.0,2062,1330.0,0.0,43.0,113.0,0.0,2.0
1,1,2,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,31,3,9,1,0,0,3.0,0.0,1,11.0,0.0,0.0,1.0,0.0,0.0
18,363,671,42,123,18,5,1,44.0,2.0,16,212.0,0.0,3.0,82.0,1.0,9.0
6,370,1101,156,284,51,14,20,111.0,24.0,71,275.0,2.0,16.0,11.0,7.0,20.0
1,12,48,4,12,1,0,1,4.0,0.0,3,2.0,0.0,0.0,1.0,0.0,4.0
6,127,223,19,47,11,0,7,31.0,1.0,10,34.0,2.0,0.0,2.0,0.0,7.0
2,134,266,30,70,13,3,6,20.0,0.0,14,88.0,1.0,8.0,1.0,1.0,3.0
13,560,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,386,1330,127,318,36,13,8,133.0,6.0,57,184.0,0.0,2.0,20.0,0.0,41.0
12,896,2591,304,604,116,18,19,203.0,67.0,198,490.0,9.0,32.0,45.0,20.0,47.0
2,166,571,79,161,18,10,1,63.0,21.0,41,13.0,0.0,8.0,24.0,0.0,0.0
16,1184,3982,535,988,181,42,56,381.0,69.0,518,514.0,0.0,14.0,81.0,0.0,92.0
2,9,33,4,7,1,0,0,3.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0
2,27,70,7,18,3,0,2,11.0,0.0,9,25.0,0.0,0.0,0.0,1.0,2.0
13,616,2192,245,476,69,29,4,189.0,32.0,85,155.0,0.0,7.0,44.0,0.0,0.0
3,25,31,5,5,1,0,0,2.0,0.0,4,15.0,0.0,0.0,2.0,0.0,0.0
1,2,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,2014,8172,1643,2513,451,157,118,1093.0,419.0,804,491.0,0.0,83.0,65.0,0.0,0.0
5,156,602,81,125,15,5,1,48.0,13.0,15,53.0,0.0,0.0,0.0,0.0,2.0
1,7,25,2,2,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
3,9,34,2,5,0,1,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
8,240,8,0,1,0,0,0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
7,190,4,0,0,0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,636,1920,146,370,60,12,28,161.0,4.0,152,370.0,23.0,4.0,11.0,11.0,69.0
5,149,299,35,77,18,1,7,35.0,4.0,20,57.0,2.0,0.0,4.0,3.0,11.0
27,807,852,40,94,10,2,2,36.0,3.0,38,371.0,0.0,0.0,65.0,2.0,11.0
10,249,268,18,51,8,0,1,12.0,0.0,20,64.0,0.0,1.0,14.0,0.0,1.0
5,55,64,8,15,2,1,2,7.0,0.0,5,21.0,0.0,1.0,0.0,0.0,0.0
10,250,247,18,58,6,0,0,24.0,0.0,22,31.0,0.0,0.0,20.0,0.0,5.0
1,8,28,4,7,1,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,17,39,3,7,0,0,0,1.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
2,29,24,0,1,0,0,0,0.0,0.0,2,5.0,0.0,0.0,2.0,0.0,2.0
8,171,217,19,38,8,1,1,12.0,0.0,12,96.0,0.0,1.0,32.0,0.0,1.0
3,28,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
20,506,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
7,165,41,1,3,2,0,0,5.0,0.0,1,12.0,0.0,0.0,9.0,0.0,0.0
21,562,121,7,25,3,0,3,15.0,0.0,2,36.0,0.0,0.0,4.0,0.0,7.0
3,50,2,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
18,403,190,13,23,4,0,0,1.0,0.0,13,49.0,0.0,0.0,24.0,0.0,1.0
2,5,8,1,3,0,0,0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
11,911,3354,494,898,214,17,116,426.0,120.0,274,460.0,22.0,32.0,25.0,29.0,70.0
1,10,10,1,2,1,0,1,2.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2,14,34,3,9,0,0,0,6.0,0.0,3,6.0,0.0,0.0,1.0,0.0,1.0
1,3,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
27,587,789,59,151,21,4,5,56.0,0.0,27,161.0,0.0,1.0,54.0,1.0,7.0
8,383,813,88,184,30,4,5,74.0,6.0,108,97.0,13.0,2.0,19.0,4.0,22.0
3,39,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2,42,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,101,6,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
12,418,768,125,155,29,8,6,46.0,25.0,55,163.0,0.0,10.0,21.0,7.0,8.0
1,3,8,1,2,0,0,1,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
4,184,329,38,73,9,3,7,46.0,3.0,33,63.0,4.0,1.0,2.0,3.0,6.0
4,115,129,9,13,1,0,0,6.0,0.0,2,57.0,0.0,1.0,12.0,0.0,3.0
5,217,495,55,100,20,1,12,39.0,5.0,39,94.0,8.0,1.0,4.0,2.0,13.0
1,4,1,0,0,0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
1,6,10,0,1,0,0,0,0.0,0.0,0,6.0,0.0,0.0,2.0,0.0,0.0
3,43,13,1,2,0,0,0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
2,33,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
9,733,1663,226,438,106,5,73,275.0,3.0,148,355.0,8.0,56.0,2.0,22.0,49.0
6,271,602,91,143,15,1,6,40.0,9.0,59,108.0,3.0,1.0,17.0,0.0,7.0
1,81,275,40,41,8,4,2,25.0,10.0,29,0.0,0.0,2.0,0.0,0.0,0.0
5,123,14,0,1,0,1,0,2.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0
1,8,39,9,11,0,0,0,5.0,5.0,2,2.0,0.0,0.0,0.0,0.0,1.0
1,21,43,2,6,2,0,1,4.0,0.0,2,13.0,0.0,0.0,0.0,1.0,1.0
8,865,2948,455,775,143,61,55,395.0,121.0,378,369.0,0.0,22.0,83.0,0.0,0.0
15,433,774,69,190,28,4,3,101.0,0.0,24,20.0,0.0,2.0,56.0,0.0,25.0
1,2,1,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
7,338,2,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
11,565,1289,163,296,46,4,25,109.0,30.0,97,158.0,5.0,8.0,22.0,7.0,33.0
7,326,978,109,221,33,6,19,92.0,28.0,62,247.0,0.0,10.0,9.0,5.0,29.0
14,496,7,0,1,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
3,47,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,509,1292,142,319,49,10,38,143.0,3.0,89,163.0,13.0,12.0,8.0,9.0,25.0
1,13,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,383,886,69,188,33,6,2,59.0,6.0,19,150.0,1.0,3.0,20.0,4.0,13.0
6,109,14,1,0,0,0,0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0
4,168,298,44,69,15,4,4,31.0,5.0,44,83.0,3.0,3.0,2.0,1.0,4.0
15,1302,4101,438,1070,144,33,94,455.0,117.0,179,653.0,37.0,15.0,55.0,25.0,78.0
6,199,372,50,100,16,2,14,62.0,1.0,43,58.0,2.0,0.0,1.0,3.0,13.0
11,321,26,1,3,1,0,0,0.0,0.0,0,14.0,0.0,0.0,1.0,0.0,0.0
1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,189,19,43,7,3,1,23.0,3.0,16,15.0,0.0,3.0,0.0,0.0,0.0
1,2,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,49,181,20,24,2,0,0,0.0,0.0,5,7.0,0.0,0.0,0.0,0.0,0.0
6,356,850,111,232,39,2,31,132.0,6.0,182,101.0,0.0,2.0,14.0,0.0,19.0
3,45,32,1,1,0,0,0,0.0,0.0,1,21.0,0.0,0.0,4.0,0.0,0.0
18,476,924,57,158,12,4,2,52.0,2.0,46,233.0,0.0,3.0,58.0,0.0,0.0
1,26,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,658,1667,202,415,70,6,31,149.0,46.0,89,233.0,4.0,11.0,25.0,10.0,25.0
1,2,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
14,1672,5934,986,1674,339,24,299,1016.0,48.0,970,1360.0,45.0,67.0,0.0,68.0,98.0
1,3,3,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
18,895,2852,377,662,161,6,110,381.0,5.0,304,984.0,12.0,10.0,4.0,21.0,48.0
6,278,764,131,199,26,5,10,82.0,9.0,105,80.0,0.0,2.0,15.0,0.0,1.0
1,2,5,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
7,88,77,8,20,5,0,3,10.0,0.0,3,9.0,0.0,0.0,2.0,0.0,1.0
10,135,232,10,30,4,1,1,16.0,0.0,17,88.0,0.0,1.0,4.0,0.0,6.0
15,372,350,16,44,14,0,3,22.0,0.0,7,154.0,0.0,1.0,33.0,4.0,5.0
11,462,52,4,7,1,0,0,4.0,0.0,10,19.0,0.0,0.0,1.0,0.0,0.0
1,4,11,0,0,0,0,0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
4,158,334,31,73,14,2,5,27.0,2.0,17,46.0,0.0,3.0,4.0,2.0,12.0
3,31,68,3,12,1,0,1,4.0,0.0,6,15.0,0.0,0.0,0.0,0.0,3.0
7,182,27,2,3,0,0,0,1.0,0.0,0,15.0,0.0,0.0,5.0,0.0,0.0
9,826,2516,371,684,127,9,46,230.0,98.0,195,230.0,8.0,28.0,37.0,22.0,36.0
4,53,9,0,0,0,0,0,0.0,0.0,0,8.0,0.0,0.0,4.0,0.0,0.0
2,35,3,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
5,175,55,5,7,0,0,0,0.0,0.0,1,22.0,0.0,0.0,13.0,0.0,0.0
2,31,23,1,0,0,0,0,0.0,0.0,0,17.0,0.0,0.0,1.0,0.0,1.0
3,144,368,23,79,18,0,3,25.0,0.0,16,82.0,1.0,2.0,6.0,1.0,5.0
1,2,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
22,1720,6081,873,1578,287,102,161,703.0,396.0,440,1442.0,38.0,74.0,27.0,42.0,81.0
2,20,3,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1,24,74,5,17,2,0,0,5.0,5.0,5,7.0,0.0,0.0,4.0,0.0,0.0
3,28,41,1,2,0,0,0,0.0,0.0,1,21.0,0.0,1.0,5.0,0.0,0.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,31,69,2,12,1,0,0,4.0,0.0,3,8.0,0.0,0.0,2.0,0.0,0.0
9,159,22,0,0,0,0,0,0.0,0.0,1,12.0,0.0,0.0,0.0,0.0,0.0
4,106,195,22,51,11,1,0,16.0,0.0,6,47.0,1.0,1.0,2.0,0.0,4.0
6,109,214,28,49,7,3,8,21.0,4.0,1,66.0,0.0,0.0,0.0,0.0,7.0
1,4,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,427,1527,193,452,56,21,6,111.0,122.0,76,233.0,1.0,6.0,32.0,10.0,17.0
2,7,13,0,3,2,0,0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,2.0
17,351,346,8,29,1,1,0,8.0,0.0,17,169.0,0.0,0.0,37.0,0.0,6.0
6,185,570,67,145,19,4,1,54.0,3.0,38,93.0,1.0,3.0,16.0,3.0,11.0
1,8,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,195,11,1,1,0,0,0,1.0,0.0,0,3.0,0.0,0.0,1.0,0.0,1.0
7,658,2239,252,548,113,24,32,215.0,30.0,160,519.0,3.0,23.0,24.0,13.0,38.0
2,105,314,30,76,11,3,1,30.0,1.0,14,42.0,1.0,4.0,2.0,2.0,9.0
1,7,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,289,9,2,1,1,0,0,2.0,0.0,0,2.0,0.0,1.0,2.0,0.0,1.0
3,47,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,904,3402,434,1012,215,17,48,371.0,13.0,180,420.0,18.0,32.0,35.0,37.0,67.0
9,700,1998,236,508,126,4,61,266.0,12.0,225,368.0,9.0,18.0,5.0,24.0,55.0
7,538,1932,299,444,78,2,138,340.0,4.0,220,582.0,9.0,33.0,0.0,9.0,47.0
9,347,783,60,186,38,0,21,120.0,0.0,34,207.0,2.0,7.0,1.0,9.0,17.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,30,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,179,142,10,25,0,1,0,6.0,0.0,3,41.0,0.0,0.0,12.0,0.0,1.0
2,74,252,28,58,9,2,14,38.0,0.0,24,89.0,3.0,3.0,0.0,1.0,3.0
10,196,200,10,23,6,1,0,9.0,0.0,8,103.0,0.0,2.0,22.0,0.0,1.0
5,194,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,73,110,11,24,3,2,0,12.0,1.0,7,19.0,1.0,0.0,1.0,1.0,3.0
3,49,14,1,3,1,0,0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
21,1490,4850,549,1317,193,32,15,389.0,55.0,229,508.0,29.0,40.0,93.0,34.0,136.0
1,3,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,28,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,52,144,14,37,5,0,4,18.0,0.0,7,46.0,0.0,3.0,0.0,2.0,2.0
3,196,630,83,139,38,2,25,92.0,4.0,65,236.0,4.0,4.0,5.0,2.0,12.0
16,2164,8385,1318,2386,403,76,282,1061.0,344.0,761,1260.0,59.0,34.0,31.0,71.0,139.0
3,13,25,3,6,3,0,0,4.0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0
5,247,948,132,257,43,16,5,113.0,27.0,47,62.0,0.0,6.0,0.0,0.0,0.0
2,22,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,641,2123,308,558,72,43,39,168.0,186.0,159,352.0,7.0,21.0,12.0,10.0,23.0
1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,409,52,6,6,0,0,0,2.0,0.0,5,13.0,0.0,2.0,8.0,0.0,0.0
7,630,2182,321,597,114,19,42,329.0,8.0,328,216.0,0.0,7.0,40.0,0.0,39.0
1,26,99,12,27,7,0,3,10.0,1.0,5,20.0,2.0,0.0,1.0,0.0,2.0
17,1777,6241,1037,1666,341,60,305,983.0,304.0,674,1614.0,49.0,71.0,14.0,43.0,121.0
2,31,59,7,8,0,2,0,5.0,0.0,3,9.0,0.0,0.0,2.0,0.0,0.0
2,14,11,0,0,0,0,0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0
21,473,474,20,46,13,0,2,26.0,0.0,26,224.0,0.0,4.0,66.0,1.0,3.0
11,236,129,4,25,6,0,0,8.0,1.0,5,42.0,0.0,0.0,20.0,0.0,0.0
2,12,21,1,1,0,0,0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0
6,848,3033,457,781,145,32,18,251.0,21.0,382,340.0,0.0,15.0,99.0,0.0,0.0
5,195,446,34,107,19,2,2,31.0,2.0,38,45.0,0.0,3.0,10.0,0.0,7.0
1,34,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,31,40,2,8,1,0,0,4.0,0.0,4,4.0,0.0,0.0,0.0,1.0,2.0
2,11,17,1,3,1,0,0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
18,1380,4609,548,1279,262,21,153,639.0,12.0,357,757.0,55.0,31.0,4.0,51.0,149.0
3,36,6,1,1,0,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
6,93,145,15,31,6,1,6,23.0,0.0,36,35.0,4.0,1.0,0.0,1.0,4.0
5,156,420,36,100,22,1,10,57.0,3.0,38,126.0,0.0,2.0,2.0,2.0,10.0
2,42,67,6,14,1,0,0,3.0,0.0,7,9.0,0.0,0.0,1.0,0.0,1.0
2,19,36,4,6,1,1,0,5.0,0.0,1,7.0,0.0,0.0,0.0,0.0,1.0
12,165,229,22,39,9,0,1,10.0,0.0,12,67.0,0.0,0.0,14.0,0.0,1.0
3,47,153,13,32,4,4,0,11.0,0.0,9,24.0,0.0,0.0,0.0,0.0,0.0
16,393,665,51,105,19,2,3,37.0,0.0,45,240.0,0.0,2.0,41.0,5.0,13.0
3,27,16,0,0,0,0,0,0.0,0.0,1,9.0,0.0,0.0,3.0,0.0,0.0
13,1448,5062,566,1500,205,57,65,585.0,35.0,223,331.0,96.0,23.0,28.0,44.0,144.0
2,20,17,5,5,1,0,3,8.0,1.0,2,5.0,0.0,0.0,1.0,0.0,0.0
1,4,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,72,169,21,36,2,5,0,14.0,0.0,16,14.0,0.0,0.0,7.0,0.0,0.0
1,2,6,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
7,674,2442,385,580,123,6,161,415.0,4.0,324,1017.0,10.0,12.0,0.0,10.0,52.0
1,6,2,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,286,1070,133,265,65,3,50,149.0,3.0,58,241.0,3.0,9.0,2.0,8.0,15.0
12,1653,5898,865,1446,316,16,259,865.0,48.0,1077,1158.0,60.0,32.0,0.0,54.0,150.0
10,547,1740,254,443,89,23,47,202.0,75.0,90,478.0,4.0,16.0,11.0,8.0,23.0
6,72,6,0,2,1,0,0,2.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
9,516,1680,233,428,87,2,77,244.0,30.0,209,612.0,4.0,17.0,0.0,11.0,37.0
3,129,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
16,425,103,11,13,3,0,0,8.0,0.0,2,49.0,0.0,0.0,10.0,0.0,2.0
7,665,1691,258,415,87,14,21,162.0,37.0,240,319.0,6.0,83.0,45.0,14.0,19.0
12,360,248,11,40,12,1,1,9.0,0.0,9,78.0,0.0,0.0,22.0,0.0,1.0
9,209,16,0,2,0,0,0,1.0,0.0,0,8.0,0.0,0.0,1.0,0.0,0.0
2,10,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,668,2021,188,497,74,5,13,156.0,3.0,138,234.0,34.0,5.0,11.0,8.0,61.0
20,1978,6951,755,1830,323,41,217,920.0,91.0,430,1270.0,52.0,38.0,26.0,70.0,204.0
14,270,20,0,3,0,0,0,0.0,0.0,0,8.0,0.0,0.0,3.0,0.0,2.0
3,27,9,4,4,0,0,0,0.0,0.0,2,1.0,0.0,0.0,3.0,0.0,0.0
8,172,162,16,28,6,0,1,7.0,0.0,8,46.0,0.0,0.0,10.0,1.0,2.0
10,229,5,0,0,0,0,0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0
13,920,2436,295,592,85,18,30,214.0,30.0,203,420.0,2.0,55.0,84.0,16.0,38.0
1,27,7,1,1,1,0,0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
8,127,137,4,15,0,0,1,5.0,0.0,6,61.0,0.0,0.0,6.0,0.0,3.0
2,41,92,11,19,4,1,3,7.0,1.0,5,25.0,0.0,0.0,1.0,1.0,2.0
2,10,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,7,2,3,0,0,1,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
1,8,15,2,3,2,0,1,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1,3,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,25,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,297,884,77,206,42,4,22,116.0,4.0,59,165.0,7.0,6.0,6.0,17.0,25.0
5,122,322,29,80,14,1,7,41.0,0.0,15,51.0,1.0,2.0,3.0,7.0,11.0
1,7,6,0,1,0,0,0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
15,2243,8143,1138,2254,365,67,342,1331.0,35.0,1108,1343.0,94.0,38.0,13.0,94.0,256.0
8,194,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,186,124,5,12,2,0,0,2.0,0.0,2,48.0,0.0,0.0,17.0,0.0,1.0
1,6,22,1,4,0,0,0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
3,95,251,28,63,17,0,2,17.0,4.0,17,40.0,1.0,1.0,5.0,0.0,3.0
1,10,9,6,3,0,0,0,2.0,0.0,2,1.0,0.0,0.0,0.0,1.0,2.0
6,59,151,16,25,4,1,3,15.0,0.0,15,55.0,1.0,1.0,2.0,2.0,3.0
7,182,459,50,103,12,2,5,32.0,10.0,29,110.0,4.0,3.0,8.0,1.0,13.0
4,92,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,66,178,21,45,8,5,2,22.0,2.0,24,26.0,0.0,0.0,9.0,0.0,0.0
7,229,87,2,9,0,0,0,4.0,0.0,4,27.0,0.0,1.0,12.0,0.0,0.0
7,390,1182,107,311,50,11,22,151.0,6.0,89,135.0,4.0,3.0,15.0,14.0,35.0
4,228,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,534,1189,103,317,69,7,16,156.0,1.0,55,104.0,25.0,3.0,2.0,18.0,32.0
1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,116,251,28,61,18,0,3,22.0,1.0,37,82.0,2.0,3.0,0.0,1.0,7.0
12,674,1623,130,365,53,5,21,157.0,7.0,214,225.0,27.0,6.0,14.0,8.0,49.0
2,25,10,1,1,1,0,0,1.0,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0
1,29,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,14,4,1,1,0,0,1.0,0.0,3,4.0,0.0,1.0,0.0,0.0,1.0
