playerID,nameFirst,nameLast,weight,height,bats_L,bats_R,throws_L,throws_R,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed,finalGame,Retired_Years,inducted,yearID,Total_Games,Games_Started,Primary_Position,Hall_Eligible
altavda01,Dan,Altavilla,226.0,71.0,0,1,0,1,8,8,7,119,0,0,0,1,348,93,52,16,60,129,494.0,34,59,2021-04-16,1.0684931506849316,N,0.0,119,0.0,Pitcher,not_eligible
altener01,Ernie,Alten,175.0,72.0,0,1,1,0,1,0,1,14,1,0,0,0,69,40,23,2,9,4,112.0,7,27,1920-06-30,101.93150684931508,N,0.0,14,1.0,Pitcher,not_eligible
altroni01,Nick,Altrock,197.0,70.0,0,0,1,0,20,83,75,218,161,128,16,7,4542,1455,445,16,272,425,6024.0,46,600,1933-10-01,88.66849315068494,N,1937.0,229,145.0,Pitcher,eligible
alvarab01,Abe,Alvarez,190.0,74.0,1,0,1,0,3,0,1,4,1,0,0,0,31,19,13,5,7,5,53.0,1,13,2006-05-21,15.983561643835616,N,0.0,4,1.0,Pitcher,not_eligible
alvarda01,Dario,Alvarez,170.0,73.0,1,0,1,0,6,6,1,56,0,0,0,0,144,56,27,10,22,61,222.0,12,31,2017-06-28,4.8712328767123285,N,0.0,56,0.0,Pitcher,not_eligible
alvarhe01,Henderson,Alvarez,205.0,72.0,0,1,0,1,6,27,35,95,95,5,5,0,1733,610,245,56,140,302,2425.0,0,268,2017-09-30,4.613698630136986,N,0.0,95,95.0,Pitcher,not_eligible
alvarjo01,Jose,Alvarez,170.0,70.0,0,1,0,1,4,8,9,98,0,0,0,5,487,140,54,12,79,134,688.0,38,56,1989-06-24,32.9013698630137,N,0.0,99,0.0,Pitcher,not_eligible
alvarjo02,Jose,Alvarez,195.0,71.0,1,0,1,0,9,20,24,426,8,0,0,3,1216,399,153,36,128,345,1726.0,72,176,2021-10-02,0.6054794520547945,N,0.0,426,8.0,Pitcher,not_eligible
alvarjo03,Jose,Alvarado,240.0,72.0,1,0,1,0,5,9,16,213,1,0,0,20,565,146,77,11,118,229,828.0,52,88,2021-10-03,0.6027397260273972,N,0.0,213,1.0,Pitcher,not_eligible
alvarju01,Juan,Alvarez,180.0,73.0,1,0,1,0,4,0,5,80,0,0,0,0,181,58,35,12,40,42,271.0,19,36,2003-06-03,18.95068493150685,N,0.0,80,0.0,Pitcher,not_eligible
alvarrj01,R. J.,Alvarez,230.0,73.0,0,1,0,1,2,0,0,31,0,0,0,0,84,30,23,7,18,32,133.0,15,24,2015-09-29,6.619178082191781,N,0.0,31,0.0,Pitcher,not_eligible
alvarta01,Tavo,Alvarez,245.0,75.0,0,1,0,1,2,3,6,19,13,0,0,0,175,65,35,2,26,26,269.0,3,40,1996-09-29,25.63013698630137,N,0.0,19,13.0,Pitcher,not_eligible
alvarvi01,Victor,Alvarez,150.0,70.0,1,0,1,0,2,0,2,9,1,0,0,0,48,18,13,2,8,10,71.0,4,13,2003-08-26,18.72054794520548,N,0.0,9,1.0,Pitcher,not_eligible
alvarwi01,Wilson,Alvarez,175.0,73.0,1,0,1,0,16,102,92,355,263,12,5,4,5243,1624,769,190,805,1330,7518.0,18,857,2005-09-28,16.627397260273973,N,0.0,355,263.0,Pitcher,eligible
alzolad01,Adbert,Alzolay,208.0,73.0,0,1,0,1,3,7,15,39,27,0,0,1,478,137,81,30,56,170,666.0,2,84,2021-10-01,0.6082191780821918,N,0.0,40,27.0,Pitcher,not_eligible
ambrihe01,Hector,Ambriz,235.0,74.0,1,0,0,1,4,3,7,96,0,0,0,2,318,134,63,18,44,87,487.0,32,70,2014-05-07,8.016438356164384,N,0.0,96,0.0,Pitcher,not_eligible
amesre01,Red,Ames,185.0,70.0,0,0,0,1,23,183,167,533,368,209,26,36,9594,2896,934,42,1034,1702,13080.0,116,1313,1919-09-25,102.69589041095892,N,0.0,533,369.0,Pitcher,eligible
amesst01,Steve,Ames,205.0,73.0,0,1,0,1,1,0,1,4,0,0,0,0,12,6,2,0,2,4,19.0,3,2,2013-08-11,8.753424657534246,N,0.0,4,0.0,Pitcher,not_eligible
amoledo01,Doc,Amole,165.0,69.0,0,1,1,0,2,4,10,18,12,10,0,0,358,150,63,0,39,30,544.0,5,91,1898-05-17,124.06575342465752,N,0.0,18,0.0,Pitcher,not_eligible
amorvi01,Vicente,Amor,182.0,75.0,0,1,0,1,2,1,3,13,4,1,0,0,100,50,21,2,13,12,161.0,5,22,1957-08-26,64.75068493150685,N,0.0,13,4.0,Pitcher,not_eligible
anckewa01,Walter,Ancker,190.0,73.0,0,1,0,1,1,0,0,4,1,0,0,0,53,19,7,1,17,4,88.0,3,10,1915-09-14,106.72876712328768,N,0.0,4,1.0,Pitcher,not_eligible
anderal02,Allan,Anderson,178.0,71.0,1,0,1,0,6,49,54,148,128,15,3,0,2456,901,374,87,211,339,3474.0,7,424,1991-10-06,30.616438356164384,N,0.0,150,128.0,Pitcher,not_eligible
anderbi01,Bill,Anderson,165.0,73.0,0,1,1,0,1,0,0,2,0,0,0,0,8,5,3,0,2,1,14.0,2,3,1925-09-17,96.71232876712328,N,0.0,2,0.0,Pitcher,not_eligible
anderbo01,Bob,Anderson,210.0,76.0,0,1,0,1,7,36,46,246,93,15,1,13,2522,858,398,80,319,502,3634.0,62,450,1963-09-25,58.66575342465753,N,0.0,247,93.0,Pitcher,not_eligible
anderbr02,Brian,Anderson,190.0,73.0,0,0,1,0,15,82,83,291,245,12,4,1,4641,1743,814,264,337,723,6532.0,11,906,2005-05-08,17.019178082191782,N,0.0,308,245.0,Pitcher,eligible
anderbr04,Brett,Anderson,230.0,76.0,1,0,1,0,15,67,74,222,210,3,1,3,3421,1217,516,115,304,772,4828.0,4,572,2021-10-03,0.6027397260273972,N,0.0,222,210.0,Pitcher,not_eligible
anderbu01,Bud,Anderson,210.0,75.0,0,1,0,1,2,4,10,64,6,1,0,7,447,148,61,12,62,76,643.0,39,71,1983-10-02,38.632876712328766,N,0.0,64,6.0,Pitcher,not_eligible
anderch01,Chase,Anderson,210.0,73.0,0,1,0,1,8,56,46,190,176,0,0,0,2816,896,438,150,311,794,3947.0,4,464,2021-08-04,0.7671232876712328,N,0.0,193,176.0,Pitcher,not_eligible
anderco01,Cody,Anderson,240.0,76.0,0,1,0,1,3,9,9,39,26,1,0,0,482,174,85,23,45,107,681.0,4,86,2019-05-10,3.0054794520547947,N,0.0,39,26.0,Pitcher,not_eligible
andercr01,Craig,Anderson,205.0,74.0,0,1,0,1,4,7,23,82,17,2,0,5,577,226,109,21,81,94,893.0,34,147,1964-05-31,57.983561643835614,N,0.0,82,17.0,Pitcher,not_eligible
anderda01,Dave,Anderson,187.96159353584943,72.3575939696445,0,0,1,0,4,3,13,21,17,15,0,0,451,177,91,4,74,56,705.0,3,130,1890-09-29,131.7013698630137,N,0.0,21,0.0,Pitcher,not_eligible
anderdr02,Drew,Anderson,205.0,75.0,0,1,0,1,5,1,3,19,2,0,0,0,133,53,32,4,17,30,204.0,6,33,2021-10-03,0.6027397260273972,N,0.0,19,2.0,Pitcher,not_eligible
anderfr01,Fred,Anderson,180.0,74.0,0,1,0,1,7,53,57,178,114,62,11,8,2959,912,313,22,247,514,3978.0,43,415,1918-07-09,103.90958904109588,N,0.0,180,114.0,Pitcher,not_eligible
anderia01,Ian,Anderson,170.0,75.0,0,1,0,1,2,12,7,30,30,0,0,0,482,126,58,17,67,165,673.0,0,62,2021-09-30,0.6109589041095891,N,0.0,30,30.0,Pitcher,not_eligible
anderja01,Jason,Anderson,188.0,72.0,1,0,0,1,5,2,0,32,0,0,0,0,114,38,27,6,30,19,182.0,15,29,2005-07-15,16.832876712328765,N,0.0,32,0.0,Pitcher,not_eligible
anderji02,Jimmy,Anderson,195.0,73.0,1,0,1,0,8,25,47,122,96,3,0,1,1724,672,346,58,240,241,2587.0,8,371,2004-07-21,17.816438356164383,N,0.0,122,96.0,Pitcher,not_eligible
anderjo02,John,Anderson,190.0,73.0,0,1,0,1,5,0,0,24,1,0,0,1,134,64,32,6,14,19,211.0,7,37,1962-06-23,59.92328767123288,N,0.0,24,1.0,Pitcher,not_eligible
anderju01,Justin,Anderson,230.0,75.0,1,0,0,1,2,6,3,111,0,0,0,5,307,84,54,9,72,127,458.0,17,57,2019-09-29,2.616438356164384,N,0.0,111,0.0,Pitcher,not_eligible
anderla01,Larry,Anderson,190.0,75.0,0,1,0,1,3,2,3,16,1,1,1,0,124,48,26,4,22,23,191.0,8,28,1977-06-26,44.9041095890411,N,0.0,16,1.0,Pitcher,not_eligible
anderla02,Larry,Andersen,200.0,75.0,0,1,0,1,21,40,39,699,1,0,0,49,2986,932,348,58,311,758,4171.0,267,402,1994-07-31,27.797260273972604,N,0.0,699,1.0,Pitcher,eligible
anderma01,Matt,Anderson,200.0,76.0,0,1,0,1,7,15,7,257,0,0,0,26,770,249,148,30,157,224,1162.0,111,167,2005-07-01,16.87123287671233,N,0.0,257,0.0,Pitcher,not_eligible
andermi02,Mike,Anderson,200.0,75.0,0,1,0,1,1,0,0,3,0,0,0,0,16,12,11,3,3,4,30.0,0,11,1993-09-17,28.66575342465753,N,0.0,3,0.0,Pitcher,not_eligible
anderni01,Nick,Anderson,205.0,76.0,0,1,0,1,5,7,6,93,0,0,0,8,262,61,28,11,23,137,346.0,14,29,2021-09-26,0.6219178082191781,N,0.0,93,0.0,Pitcher,not_eligible
anderre01,Red,Anderson,210.0,75.0,0,1,0,1,3,5,8,36,9,3,0,0,410,150,66,7,69,40,606.0,6,84,1941-09-24,80.68219178082192,N,0.0,36,9.0,Pitcher,not_eligible
anderri01,Rick,Anderson,210.0,74.0,0,1,0,1,2,0,0,6,2,0,0,0,36,9,5,1,14,7,56.0,3,6,1980-10-05,41.62465753424657,N,0.0,6,2.0,Pitcher,not_eligible
anderri02,Rick,Anderson,175.0,72.0,0,1,0,1,3,4,4,28,10,0,0,1,290,112,51,9,29,42,425.0,5,56,1988-07-28,33.80821917808219,N,0.0,28,10.0,Pitcher,not_eligible
andersc01,Scott,Anderson,190.0,78.0,0,1,0,1,3,1,2,18,7,0,0,0,164,58,33,4,21,28,239.0,3,33,1995-08-26,26.726027397260275,N,0.0,18,7.0,Pitcher,not_eligible
andersh01,Shaun,Anderson,228.0,76.0,0,1,0,1,8,3,5,62,16,0,0,2,404,157,86,20,62,107,618.0,14,97,2021-09-30,0.6109589041095891,N,0.0,62,16.0,Pitcher,not_eligible
anderta01,Tanner,Anderson,203.0,74.0,0,1,0,1,3,1,3,12,5,0,0,0,116,50,25,5,15,25,180.0,1,28,2021-09-30,0.6109589041095891,N,0.0,13,5.0,Pitcher,not_eligible
anderty01,Tyler,Anderson,220.0,74.0,1,0,1,0,8,29,38,117,113,1,0,0,1871,633,320,98,187,542,2646.0,1,338,2021-10-03,0.6027397260273972,N,0.0,119,113.0,Pitcher,not_eligible
anderva01,Varney,Anderson,165.0,70.0,0,1,0,1,4,9,20,35,30,22,0,0,719,339,164,13,115,41,1162.0,4,237,1896-05-06,126.0958904109589,N,0.0,42,0.0,Pitcher,not_eligible
anderwa01,Walter,Anderson,160.0,74.0,1,0,1,0,2,1,0,17,2,0,0,0,158,45,19,0,29,20,253.0,12,26,1919-05-02,103.0958904109589,N,0.0,17,2.0,Pitcher,not_eligible
anderwi01,Wingo,Anderson,150.0,70.0,1,0,1,0,1,0,0,7,2,0,0,0,52,16,9,0,17,11,80.0,5,15,1910-06-01,112.0191780821918,N,0.0,7,2.0,Pitcher,not_eligible
andrast01,Steve,Andrade,220.0,73.0,0,1,0,1,1,0,0,4,0,0,0,0,14,5,5,0,4,5,23.0,2,5,2006-05-10,16.013698630136986,N,0.0,4,0.0,Pitcher,not_eligible
andrecl01,Clayton,Andrews,175.0,72.0,0,1,1,0,1,1,2,8,2,0,0,0,62,34,23,6,9,12,102.0,1,23,2000-06-13,21.92328767123288,N,0.0,8,2.0,Pitcher,not_eligible
andreel01,Elbert,Andrews,175.0,72.0,1,0,0,1,1,0,0,6,0,0,0,0,24,12,9,0,11,0,44.0,2,12,1925-06-12,96.97808219178084,N,0.0,6,0.0,Pitcher,not_eligible
andrehu01,Hub,Andrews,170.0,72.0,0,1,0,1,2,0,0,8,0,0,0,0,35,17,6,1,4,2,53.0,4,8,1948-04-30,74.07945205479452,N,0.0,8,0.0,Pitcher,not_eligible
andreiv01,Ivy,Andrews,200.0,73.0,0,1,0,1,12,50,59,249,108,43,2,8,3123,1151,479,59,342,257,4548.0,84,562,1938-09-28,83.67397260273972,N,0.0,253,108.0,Pitcher,eligible
andrejo01,John,Andre,200.0,76.0,1,0,0,1,1,0,1,22,3,0,0,1,135,45,29,7,28,19,207.0,5,34,1955-07-16,66.86575342465754,N,0.0,22,3.0,Pitcher,not_eligible
andrejo02,John,Andrews,175.0,70.0,1,0,1,0,1,1,1,16,0,0,0,0,55,16,9,3,11,5,80.0,2,10,1973-09-19,48.67397260273973,N,0.0,16,0.0,Pitcher,not_eligible
andrena01,Nate,Andrews,195.0,72.0,0,1,0,1,10,41,54,127,97,50,5,2,2320,798,297,40,236,216,3307.0,13,350,1946-06-23,75.93424657534247,N,0.0,128,97.0,Pitcher,eligible
andrima01,Matt,Andriese,215.0,74.0,0,1,0,1,11,28,37,217,50,1,1,8,1527,532,262,76,147,474,2181.0,54,284,2021-09-27,0.6191780821917808,N,0.0,217,50.0,Pitcher,not_eligible
andujjo01,Joaquin,Andujar,170.0,72.0,0,0,0,1,15,127,118,405,305,68,19,9,6459,2016,857,155,731,1032,9008.0,37,955,1988-09-30,33.632876712328766,N,0.0,407,305.0,Pitcher,eligible
andujlu01,Luis,Andujar,175.0,74.0,0,1,0,1,6,3,10,35,20,0,0,0,370,160,82,21,53,49,572.0,8,93,1998-06-28,23.88493150684932,N,0.0,35,20.0,Pitcher,not_eligible
angelno01,Norm,Angelini,175.0,71.0,1,0,1,0,2,2,1,28,0,0,0,3,59,15,6,1,19,19,89.0,8,6,1973-06-19,48.92602739726028,N,0.0,28,0.0,Pitcher,not_eligible
antoldu01,Dustin,Antolin,230.0,74.0,0,1,0,1,1,0,0,1,0,0,0,0,6,4,3,1,1,1,11.0,0,3,2016-05-16,5.989041095890411,N,0.0,1,0.0,Pitcher,not_eligible
antonjo02,Johnny,Antonelli,185.0,73.0,1,0,1,0,14,126,110,377,268,102,25,21,5977,1870,739,185,687,1162,8424.0,61,860,1961-09-04,60.72328767123288,N,0.0,403,268.0,Pitcher,eligible
antonte01,Tejay,Antone,230.0,76.0,0,1,0,1,2,2,3,36,4,0,0,3,207,37,19,7,29,87,269.0,5,19,2021-08-24,0.7123287671232876,N,0.0,36,4.0,Pitcher,not_eligible
apodabo01,Bob,Apodaca,170.0,71.0,0,1,0,1,5,16,25,184,11,1,0,26,1084,312,115,22,131,197,1505.0,108,138,1977-09-18,44.67397260273973,N,0.0,184,11.0,Pitcher,not_eligible
apontlu01,Luis,Aponte,185.0,72.0,0,1,0,1,5,9,6,110,0,0,0,7,660,222,80,17,68,113,928.0,66,86,1984-07-06,37.87123287671233,N,0.0,110,0.0,Pitcher,not_eligible
appieke01,Kevin,Appier,180.0,74.0,0,1,0,1,20,169,137,414,402,34,12,0,7786,2425,1078,232,933,1994,10958.0,2,1168,2004-04-23,18.06027397260274,N,2010.0,414,402.0,Pitcher,eligible
appleed01,Ed,Appleton,173.0,72.0,0,1,0,1,2,5,12,48,13,6,0,1,556,182,67,4,84,64,811.0,15,96,1916-10-05,105.66849315068494,N,0.0,48,13.0,Pitcher,not_eligible
applefr01,Fred,Applegate,180.0,74.0,0,1,0,1,1,1,2,3,3,3,0,0,63,29,15,0,8,12,97.0,0,18,1904-10-10,117.66301369863014,N,0.0,3,3.0,Pitcher,not_eligible
applepe01,Pete,Appleton,180.0,71.0,0,1,0,1,20,57,66,341,71,34,6,26,3423,1187,545,76,486,420,5044.0,186,667,1945-09-20,76.69041095890411,N,0.0,343,73.0,Pitcher,eligible
aquingr01,Greg,Aquino,190.0,73.0,0,1,0,1,6,3,6,145,0,0,0,17,463,163,91,23,87,143,709.0,65,101,2009-06-17,12.906849315068492,N,0.0,145,0.0,Pitcher,not_eligible
aquinja01,Jayson,Aquino,225.0,73.0,1,0,1,0,2,1,2,7,2,0,0,0,47,16,11,4,6,16,70.0,3,12,2017-07-05,4.852054794520548,N,0.0,7,2.0,Pitcher,not_eligible
aquinlu01,Luis,Aquino,155.0,72.0,0,1,0,1,11,31,32,222,69,5,3,5,2035,698,277,45,224,318,2902.0,40,311,1995-09-12,26.67945205479452,N,0.0,222,69.0,Pitcher,eligible
aranovi01,Victor,Arano,228.0,74.0,0,1,0,1,3,3,2,73,0,0,0,3,224,62,22,7,23,80,304.0,17,23,2019-04-18,3.0657534246575344,N,0.0,73,0.0,Pitcher,not_eligible
araujel01,Elvis,Araujo,275.0,79.0,1,0,1,0,2,4,2,72,0,0,0,0,186,64,30,5,36,63,285.0,14,39,2016-08-16,5.736986301369863,N,0.0,72,0.0,Pitcher,not_eligible
araujpe01,Pedro,Araujo,215.0,75.0,0,1,0,1,2,1,3,21,0,0,0,0,86,31,26,10,19,29,134.0,8,26,2019-04-01,3.112328767123288,N,0.0,21,0.0,Pitcher,not_eligible
archech01,Chris,Archer,195.0,74.0,0,1,0,1,11,61,81,218,215,3,3,0,3763,1145,540,153,428,1370,5286.0,1,598,2021-09-11,0.663013698630137,N,0.0,220,215.0,Pitcher,not_eligible
archefr01,Fred,Archer,193.0,72.0,1,0,1,0,2,2,3,7,5,2,0,0,119,45,28,3,15,11,177.0,1,30,1937-09-09,84.72602739726027,N,0.0,7,5.0,Pitcher,not_eligible
archeji02,Jim,Archer,190.0,72.0,0,1,1,0,2,9,16,57,28,9,2,5,699,244,102,19,70,122,1008.0,14,129,1962-09-19,59.68219178082192,N,0.0,57,28.0,Pitcher,not_eligible
ardizru01,Rugger,Ardizoia,180.0,71.0,0,1,0,1,1,0,0,1,0,0,0,0,6,4,2,1,1,0,10.0,1,2,1947-04-30,75.08219178082192,N,0.0,1,0.0,Pitcher,not_eligible
arellfr01,Frank,Arellanes,180.0,72.0,0,1,0,1,3,24,22,74,49,25,2,8,1229,358,104,5,85,148,1602.0,23,147,1910-08-14,111.81643835616438,N,0.0,77,49.0,Pitcher,not_eligible
ariasal02,Alberto,Arias,155.0,71.0,0,1,0,1,5,4,2,63,2,0,0,0,224,80,31,3,34,55,336.0,16,35,2009-08-23,12.723287671232876,N,0.0,63,2.0,Pitcher,not_eligible
ariasru01,Rudy,Arias,165.0,70.0,1,0,1,0,1,2,0,34,0,0,0,2,132,49,20,7,20,28,200.0,13,23,1959-08-26,62.75068493150685,N,0.0,34,0.0,Pitcher,not_eligible
arihako01,Kohei,Arihara,210.0,74.0,0,1,0,1,1,2,4,10,10,0,0,0,122,45,30,11,13,24,178.0,0,31,2021-09-15,0.6520547945205479,N,0.0,10,10.0,Pitcher,not_eligible
arlicdo01,Don,Arlich,185.0,74.0,1,0,1,0,2,0,1,8,1,0,0,0,30,16,9,0,5,1,51.0,1,11,1966-08-04,55.8054794520548,N,0.0,8,1.0,Pitcher,not_eligible
arlinst01,Steve,Arlin,195.0,75.0,0,1,0,1,8,34,67,141,123,32,11,1,2366,792,379,61,373,463,3474.0,7,431,1974-09-14,47.68767123287671,N,0.0,141,123.0,Pitcher,not_eligible
armasto02,Tony,Armas,205.0,76.0,0,1,0,1,10,53,65,185,167,0,0,0,2777,891,478,122,431,680,4055.0,7,519,2008-07-07,13.852054794520548,N,0.0,186,168.0,Pitcher,eligible
armbror01,Orville,Armbrust,195.0,70.0,0,1,0,1,1,1,0,3,2,0,0,0,38,10,3,1,3,3,51.0,1,3,1934-09-30,87.67123287671232,N,0.0,3,2.0,Pitcher,not_eligible
armenro01,Rogelio,Armenteros,244.0,73.0,0,1,0,1,1,1,1,5,2,0,0,1,54,17,8,1,5,18,75.0,2,9,2019-08-17,2.734246575342466,N,0.0,5,2.0,Pitcher,not_eligible
armstho01,Howard,Armstrong,165.0,69.0,0,1,0,1,1,0,1,1,0,0,0,0,9,3,0,0,1,0,12.0,1,2,1911-09-30,110.68767123287672,N,0.0,1,0.0,Pitcher,not_eligible
armstja01,Jack,Armstrong,220.0,77.0,0,1,0,1,7,40,65,152,130,4,1,0,2360,807,400,102,319,510,3450.0,10,439,1994-04-17,28.084931506849315,N,0.0,153,130.0,Pitcher,not_eligible
armstmi01,Mike,Armstrong,193.0,75.0,0,1,0,1,8,19,17,197,1,0,0,11,1014,300,154,42,155,221,1439.0,94,170,1987-07-05,34.87397260273973,N,0.0,198,1.0,Pitcher,not_eligible
armstsh01,Shawn,Armstrong,225.0,74.0,0,1,0,1,11,5,2,153,0,0,0,5,501,160,86,27,67,174,732.0,47,91,2021-09-11,0.663013698630137,N,0.0,153,0.0,Pitcher,not_eligible
arnolja01,Jamie,Arnold,190.0,74.0,0,1,0,1,4,2,7,50,7,0,0,2,325,119,69,7,58,42,494.0,23,81,2000-10-01,21.621917808219177,N,0.0,50,7.0,Pitcher,not_eligible
arnolsc01,Scott,Arnold,210.0,74.0,0,1,0,1,1,0,0,6,0,0,0,0,20,9,4,0,4,8,32.0,2,4,1988-04-23,34.07123287671233,N,0.0,6,0.0,Pitcher,not_eligible
arnolto01,Tony,Arnold,170.0,71.0,0,1,0,1,2,0,2,38,0,0,0,0,235,96,44,8,28,25,343.0,13,50,1987-10-03,34.62739726027397,N,0.0,38,0.0,Pitcher,not_eligible
arnsbbr01,Brad,Arnsberg,205.0,76.0,0,1,0,1,6,9,6,94,4,0,0,6,475,159,75,27,85,100,714.0,29,85,1992-04-23,30.068493150684933,N,0.0,94,4.0,Pitcher,not_eligible
arntzor01,Orie,Arntzen,200.0,73.0,0,1,0,1,1,4,13,32,20,9,0,0,493,172,77,5,69,66,708.0,7,85,1943-09-26,78.67671232876712,N,0.0,32,20.0,Pitcher,not_eligible
arochre01,Rene,Arocha,180.0,72.0,0,1,0,1,4,18,17,124,36,2,1,11,993,363,151,37,75,190,1404.0,40,169,1997-06-06,24.945205479452056,N,0.0,124,35.0,Pitcher,not_eligible
arojo01,Jonathan,Aro,235.0,72.0,0,1,0,1,2,0,1,7,0,0,0,0,33,16,8,2,5,8,53.0,2,8,2016-06-20,5.8931506849315065,N,0.0,7,0.0,Pitcher,not_eligible
arredjo01,Jose,Arredondo,190.0,72.0,0,1,0,1,4,22,11,214,0,0,0,1,660,182,80,21,110,212,935.0,52,92,2012-10-03,9.608219178082193,N,0.0,214,0.0,Pitcher,not_eligible
arrieja01,Jake,Arrieta,230.0,76.0,0,1,0,1,16,115,93,285,279,6,5,0,4837,1450,713,181,571,1433,6755.0,1,787,2021-09-19,0.6410958904109589,N,0.0,289,279.0,Pitcher,not_eligible
arrigge01,Gerry,Arrigo,185.0,73.0,1,0,1,0,12,35,40,194,80,9,3,4,1860,605,285,56,291,433,2718.0,45,315,1970-06-05,51.96712328767124,N,0.0,195,80.0,Pitcher,eligible
arrojro01,Rolando,Arrojo,215.0,76.0,0,1,0,1,7,40,42,158,105,4,2,6,2100,715,354,83,255,512,3040.0,15,377,2002-09-22,19.646575342465752,N,0.0,158,105.0,Pitcher,not_eligible
arroybr01,Bronson,Arroyo,185.0,75.0,0,1,0,1,16,148,137,419,383,16,6,1,7307,2507,1158,347,661,1571,10338.0,6,1260,2017-06-18,4.898630136986301,N,0.0,436,383.0,Pitcher,not_eligible
arroyfe01,Fernando,Arroyo,180.0,74.0,0,1,0,1,10,24,37,121,60,12,2,0,1607,589,264,56,160,172,2289.0,28,288,1986-08-11,35.772602739726025,N,0.0,121,60.0,Pitcher,eligible
arroylu01,Luis,Arroyo,178.0,68.0,1,0,1,0,8,40,32,244,36,10,1,44,1594,524,232,58,208,336,2315.0,119,261,1963-05-28,58.99452054794521,N,0.0,246,36.0,Pitcher,not_eligible
arroyru01,Rudy,Arroyo,195.0,74.0,1,0,1,0,1,0,1,9,0,0,0,0,35,18,7,2,5,5,55.0,3,8,1971-06-24,50.915068493150685,N,0.0,9,0.0,Pitcher,not_eligible
arundha01,Harry,Arundel,145.0,66.0,0,0,0,1,3,5,11,16,16,14,0,0,390,171,65,3,28,52,601.0,0,119,1884-10-10,137.67397260273972,N,0.0,16,0.0,Pitcher,not_eligible
ascanjo01,Jose,Ascanio,195.0,71.0,0,1,0,1,6,1,3,43,0,0,0,0,138,57,27,7,21,41,221.0,16,29,2011-06-05,10.93972602739726,N,0.0,43,0.0,Pitcher,not_eligible
asencmi01,Miguel,Asencio,190.0,74.0,0,1,0,1,3,7,8,42,30,1,0,0,538,199,102,22,89,92,809.0,7,110,2006-04-29,16.043835616438358,N,0.0,42,30.0,Pitcher,not_eligible
ashbyaa01,Aaron,Ashby,181.0,74.0,0,1,1,0,1,3,2,13,4,0,0,1,95,25,16,4,12,39,133.0,3,20,2021-10-03,0.6027397260273972,N,0.0,14,4.0,Pitcher,not_eligible
ashbyan01,Andy,Ashby,180.0,73.0,0,1,0,1,18,98,110,309,285,21,7,1,5432,1857,829,205,540,1173,7692.0,10,922,2004-09-14,17.665753424657535,N,0.0,313,284.0,Pitcher,eligible
asheral01,Alec,Asher,240.0,76.0,0,1,0,1,4,4,12,38,18,0,0,0,359,127,72,19,38,78,527.0,7,77,2018-07-12,3.8328767123287673,N,0.0,38,18.0,Pitcher,not_eligible
ashke01,Ken,Ash,165.0,71.0,0,1,0,1,4,6,8,55,13,5,0,2,484,178,89,6,59,47,689.0,33,109,1930-09-26,91.68493150684932,N,0.0,58,13.0,Pitcher,not_eligible
assenpa01,Paul,Assenmacher,195.0,75.0,1,0,1,0,18,61,44,884,1,0,0,56,2567,817,336,73,315,807,3664.0,275,371,1999-10-03,22.61917808219178,N,0.0,884,1.0,Pitcher,eligible
astacez01,Ezequiel,Astacio,200.0,75.0,0,1,0,1,2,5,6,28,14,0,0,0,260,107,58,25,31,72,396.0,7,63,2006-05-10,16.013698630136986,N,0.0,28,14.0,Pitcher,not_eligible
astacpe01,Pedro,Astacio,174.0,74.0,0,1,0,1,21,129,124,392,343,31,12,0,6590,2292,1140,291,726,1664,9472.0,11,1213,2006-09-27,15.63013698630137,N,0.0,395,343.0,Pitcher,eligible
astinba01,Barrett,Astin,225.0,73.0,0,1,0,1,1,0,0,6,0,0,0,0,24,9,6,2,7,2,41.0,1,6,2017-05-14,4.994520547945205,N,0.0,6,0.0,Pitcher,not_eligible
atchisc01,Scott,Atchison,200.0,74.0,0,1,0,1,9,17,11,298,1,0,0,3,1040,327,140,35,89,253,1427.0,61,155,2015-06-22,6.890410958904109,N,0.0,300,1.0,Pitcher,not_eligible
atchlju01,Justin,Atchley,215.0,75.0,1,0,1,0,1,0,0,15,0,0,0,0,31,12,7,4,5,8,48.0,2,7,2001-07-12,20.843835616438355,N,0.0,15,0.0,Pitcher,not_eligible
atherke01,Keith,Atherton,200.0,76.0,0,1,0,1,9,33,41,342,0,0,0,26,1699,546,251,75,215,349,2431.0,158,268,1989-08-05,32.78630136986301,N,0.0,342,0.0,Pitcher,not_eligible
atilalu01,Luis,Atilano,220.0,74.0,0,1,0,1,1,6,7,16,16,0,0,0,257,96,49,11,32,40,385.0,0,56,2010-07-20,11.816438356164385,N,0.0,16,16.0,Pitcher,not_eligible
atkinal01,Al,Atkinson,165.0,71.0,0,1,0,1,8,51,51,106,106,99,3,0,2745,943,403,21,209,435,4001.0,2,656,1887-08-13,134.83287671232875,N,0.0,110,0.0,Pitcher,not_eligible
